Time,Number,GMDn,GSDn,mode_n,ultra_n,accum_n,coarse_n,Surface,GMDs,GSDs,mode_s,ultra_s,accum_s,coarse_s,Volume,GMDv,GSDv,mode_v,ultra_v,accum_v,coarse_v
2021-02-19 22:00:00,124866.67115893897,26.58063093195326,1.986878497628449,[11.8        39.97896578],0.95,0.05,0.0,1132316137.2427113,130.82408995545995,2.691191894886416,[ 60.69180932 205.62676    612.6959611 ],0.39,0.59,0.02,40124457089.72077,344.8343843064294,2.6754029745341867,[ 283.4914987  612.6959611 2437.388563 ],0.1,0.74,0.16
2021-02-19 23:00:00,58453.52864315656,30.60405462876604,2.2317103215895426,[11.8],0.9,0.1,0.0,958085243.9669037,176.3603974361031,2.4268342521119783,[  22.4286339  212.3369981 2360.36262  ],0.23,0.74,0.02,41145331721.750114,377.31356192842355,2.435583811519235,[ 283.4914987 2437.388563 ],0.05,0.79,0.16
2021-02-20 00:00:00,51889.40283716165,33.90263523175915,2.3401448230477913,[11.8        45.45856458],0.87,0.13,0.0,1082076663.8459563,191.55242233815375,2.3604833109196726,[  22.4286339  212.3369981 2143.58449  ],0.2,0.77,0.03,49548513042.79856,395.7361601746402,2.384405895681854,[ 354.9460316 1127.768062  2437.388563 ],0.05,0.79,0.16
2021-02-20 01:00:00,38333.222242456715,38.83129624188309,2.3732698312186042,[11.8        44.02199067],0.85,0.15,0.0,967173870.7739806,200.38881575567422,2.3268553205784865,[  20.3687651  219.2662121 2213.536292 ],0.2,0.78,0.03,45803321310.90591,404.0389329229261,2.343389486926673,[ 366.5290201 2437.388563 ],0.04,0.8,0.16
2021-02-20 02:00:00,51402.11558702506,34.02650352979349,2.5443588748556527,[11.8        62.67237105],0.84,0.16,0.0,1305631161.6007133,207.28032780094193,2.2056287618822497,[  14.77421084  233.8103842  2143.58449   ],0.16,0.82,0.02,60793448776.26714,377.0158815553573,2.2082518348464,[ 366.5290201 1164.570627  2360.36262  ],0.04,0.84,0.12
2021-02-20 03:00:00,29942.705231539283,54.13647700927119,2.3209720551981627,[11.8        23.91635017 55.11781116],0.77,0.23,0.0,1091940835.3267806,205.56196165464425,2.184142785024247,[  11.8        226.4215477 2213.536292 ],0.18,0.8,0.02,51106870771.59916,389.0666409873107,2.297036776278231,[  12.18507055  366.5290201  2437.388563  ],0.04,0.82,0.14
2021-02-20 04:00:00,35760.26352598744,41.858696038365025,2.5454977938566117,[11.8        22.4286339  62.67237105],0.8,0.2,0.0,1133820346.957315,213.96054928876197,2.2137898384495363,[ 11.8         23.91635017 241.4403412 ],0.15,0.82,0.03,55568879339.075714,409.47766353676553,2.3130928227470773,[  16.26830907  366.5290201  1164.570627  ],0.04,0.8,0.16
2021-02-20 05:00:00,34170.7665821812,39.58425928490936,2.625056233562219,[11.8        27.19437402 62.67237105],0.8,0.2,0.0,1078536613.8523712,218.49552346171185,2.2033254658771626,[  12.99331985  241.4403412  2143.58449   ],0.15,0.83,0.03,53513537179.30677,409.0117531664769,2.263912578364423,[  14.77421084  366.5290201  2437.388563  ],0.03,0.82,0.15
2021-02-20 06:00:00,86419.01901219386,26.005096053698217,2.177428041614472,[11.8        55.11781116],0.91,0.09,0.0,1222133351.9517019,186.24712449591775,2.4890576654959293,[  21.033461   241.4403412 2213.536292 ],0.21,0.77,0.02,55071129596.49193,383.891096269246,2.2971395834443777,[  25.50274832  366.5290201  1202.574174  ],0.04,0.83,0.13
2021-02-20 07:00:00,124846.86043400069,24.469034214970886,2.073775955779594,[11.8],0.94,0.06,0.0,1308395313.5845451,158.41399617031882,2.6087715811604086,[  12.99331985  219.2662121  2213.536292  ],0.28,0.7,0.02,52263746604.24309,352.27966565775534,2.3715822514968012,[  16.26830907  366.5290201  2437.388563  ],0.06,0.82,0.12
2021-02-20 08:00:00,55421.38836249029,36.29792690335214,2.2933977000953907,[11.8        38.71555723],0.87,0.13,0.0,1121479071.6749423,175.59081073081447,2.3105103651896304,[  11.8        233.8103842 2213.536292 ],0.23,0.75,0.02,46128634044.59491,347.0913361447982,2.3138469128196006,[  11.8        354.9460316 1092.128526 ],0.06,0.83,0.12
2021-02-20 09:00:00,37169.32413104586,33.865395172964824,2.362378993572009,[16.79919438 35.15988065],0.86,0.14,0.0,833332438.8651528,204.90974340567595,2.349800735133805,[ 17.34740413  37.4920747  265.8569135 ],0.18,0.79,0.02,40025236675.44217,401.22813934552414,2.2601894111710705,[  21.71984798  366.5290201  2437.388563  ],0.04,0.82,0.14
2021-02-20 10:00:00,35162.020393074476,29.846029572822953,2.3521559288771945,[11.8        78.46905285],0.88,0.12,0.0,744834161.7254448,220.07201897925168,2.3826266155381215,[ 12.18507055  27.19437402 274.5326481 ],0.16,0.81,0.03,38616339503.82073,434.84433285387047,2.2771284063714514,[  34.04876402  366.5290201  2360.36262   ],0.03,0.8,0.17
2021-02-20 11:00:00,32923.760846499266,31.07684130644369,2.38270839637879,[11.8        45.45856458 86.4045341 ],0.87,0.13,0.0,732291641.8817482,216.9901847216819,2.343228175491131,[ 11.8         24.69681475 241.4403412 ],0.15,0.82,0.03,37144112462.45629,424.5423208888824,2.2847713975188784,[ 11.8         30.92169053 366.5290201 ],0.03,0.8,0.17
2021-02-20 12:00:00,46271.83385703885,32.38062918748288,2.248002078934569,[12.18507055 36.30725647],0.89,0.11,0.0,879768511.2227176,195.54864508398634,2.4607017414529118,[ 21.033461    39.97896578 265.8569135 ],0.22,0.76,0.03,41891270314.64782,412.309428348722,2.3540140870522803,[  17.91350366  366.5290201  2437.388563  ],0.04,0.79,0.16
2021-02-20 13:00:00,51501.73235765354,31.28151111624514,2.1890853586322008,[11.8        25.50274832 53.37598736],0.91,0.09,0.0,861052749.9447546,185.1980916576151,2.5201422112417124,[ 16.26830907  66.82949924 265.8569135 ],0.24,0.73,0.03,39564718118.27336,403.7626965631791,2.383695097473123,[ 366.5290201 1057.615264  2437.388563 ],0.05,0.79,0.16
2021-02-20 14:00:00,60682.11356666768,22.790312282181652,2.046805113770187,[11.8       22.4286339],0.94,0.06,0.0,645812352.7231538,178.98266425005585,2.6662879446443326,[ 24.69681475 265.8569135  612.6959611 ],0.23,0.74,0.03,29377918096.274345,403.30404718473983,2.397076571033754,[ 19.10172631 302.2958056  612.6959611 ],0.04,0.79,0.17
2021-02-20 15:00:00,38433.66081105144,28.249623892223237,2.1770792041245812,[11.8        34.04876402 69.0103528 ],0.91,0.09,0.0,564746175.3644943,178.13402561068054,2.4818316496538997,[ 11.8         35.15988065 241.4403412 ],0.23,0.75,0.03,24651362770.8341,382.3688266393132,2.41531505989666,[  14.77421084  302.2958056  2437.388563  ],0.05,0.79,0.16
2021-02-20 16:00:00,32951.97216185731,29.184155427938407,2.251308241661841,[11.8        24.69681475 69.0103528 ],0.89,0.11,0.0,546357004.0556632,183.7551678316732,2.3944025730803435,[ 12.18507055  34.04876402 226.4215477 ],0.2,0.78,0.03,24022788538.206608,379.4574473884233,2.3973379479755264,[ 12.18507055  36.30725647 302.2958056 ],0.04,0.8,0.16
2021-02-20 17:00:00,46282.10580623791,26.416095879711435,2.154173670733105,[11.8        31.93076107 69.0103528 ],0.92,0.08,0.0,582891104.0479903,165.0482579039886,2.502879852638888,[ 19.72507481  53.37598736 212.3369981 ],0.24,0.73,0.02,23868375669.346622,364.88116195664145,2.473628434676265,[ 13.85518123  32.97276071 292.7427044 ],0.05,0.79,0.16
2021-02-20 18:00:00,102717.10203517809,21.98257944839858,1.9240740137879118,[11.8        29.94450846 56.91647606],0.96,0.04,0.0,729590569.9795675,130.48599331706095,2.746952876510674,[13.41733213 32.97276071 73.58788638],0.35,0.63,0.02,25462665371.586536,329.2753213920946,2.583806466134529,[ 25.50274832  60.69180932 274.5326481 ],0.08,0.77,0.14
2021-02-20 19:00:00,113281.12260633518,23.127816774895184,1.897988437969973,[11.8],0.96,0.04,0.0,794091983.6681975,123.28587525149852,2.7630107959425887,[ 23.16054969  69.0103528  205.62676   ],0.39,0.6,0.02,26495533537.71814,317.7382622347986,2.5873814880080395,[ 283.4914987  593.3336464 2360.36262  ],0.1,0.77,0.13
2021-02-20 20:00:00,125135.07647636066,24.306828449920317,1.9602460885128696,[11.8],0.95,0.05,0.0,1013568631.9003148,129.25394770858222,2.670956431473497,[  22.4286339  212.3369981 2213.536292 ],0.37,0.62,0.02,34401969343.60502,315.12777176800944,2.530339577939234,[ 274.5326481  593.3336464 2437.388563 ],0.1,0.78,0.12
2021-02-20 21:00:00,105691.29659190096,21.851769523048482,1.9731514012933369,[12.18507055 50.05573471],0.95,0.05,0.0,836440346.781346,139.2583552973073,2.627745629965676,[ 17.34740413 180.8404044  574.5832163 ],0.3,0.68,0.02,29630908637.87571,317.78845411069756,2.455294583178717,[ 23.16054969 265.8569135  574.5832163 ],0.08,0.81,0.12
2021-02-20 22:00:00,108954.88951955122,24.490957547939143,2.1185271123882363,[11.8],0.92,0.08,0.0,1205796294.3385978,156.4281061965684,2.464051859652742,[  22.4286339  205.62676   2285.770837 ],0.25,0.73,0.02,45643224944.096115,326.13251905662605,2.3655585674209005,[  16.26830907  274.5326481  1092.128526  ],0.06,0.82,0.11
2021-02-20 23:00:00,104004.94688836807,25.827455740750167,2.1267822879332123,[11.8        35.15988065 73.58788638],0.92,0.08,0.0,1239004948.0838952,159.63733227167333,2.46851474099551,[  36.30725647  199.1285777  2360.36262   ],0.25,0.74,0.02,48038087847.08143,335.27171731435516,2.3712015523049104,[  37.4920747  274.5326481 2437.388563 ],0.06,0.82,0.12
2021-02-21 00:00:00,73419.2952865735,29.931616032031958,2.2933189702792793,[11.8        62.67237105],0.88,0.12,0.0,1233540203.8747883,176.1963644302166,2.3421324381134583,[ 205.62676  1767.927135],0.21,0.77,0.02,51092243029.247215,349.9770714550466,2.3213022550935425,[ 302.2958056 2437.388563 ],0.05,0.83,0.12
2021-02-21 01:00:00,65467.69515258305,27.30008547142909,2.2675201215679213,[11.8        66.82949924],0.89,0.11,0.0,1046824622.7543403,186.44469808665352,2.3690724916897534,[  25.50274832  241.4403412  2143.58449   ],0.19,0.79,0.02,45692679929.06236,363.92227609127053,2.26953391638573,[ 366.5290201 2437.388563 ],0.04,0.84,0.12
2021-02-21 02:00:00,36910.48690037129,34.38669169170674,2.567613127646384,[ 11.8         39.97896578 101.4534304 ],0.82,0.18,0.0,961864769.9646839,205.72737331741897,2.1638548329553458,[ 11.8        22.4286339 241.4403412],0.15,0.83,0.02,43939722001.5325,367.080262888934,2.19916010781227,[ 354.9460316 2360.36262  ],0.03,0.85,0.12
2021-02-21 03:00:00,32386.944926644013,36.91612369001842,2.6957693046003595,[11.8       98.2473162],0.79,0.21,0.0,990177649.9262567,212.90611428856656,2.0979785188406406,[  13.41733213  265.8569135  1946.715487  ],0.13,0.85,0.02,45929969990.17095,366.7564991328088,2.1586923384279273,[  16.26830907  366.5290201  2437.388563  ],0.03,0.86,0.11
2021-02-21 04:00:00,41375.6342996392,32.31052095287469,2.4967858954139155,[11.8        95.14252104],0.84,0.16,0.0,1010290905.49901,209.79616228188277,2.183832211753735,[  28.08181068  249.3192874  2010.242843  ],0.14,0.84,0.02,46907845248.252396,368.8121523438147,2.149505320128404,[  30.92169053  366.5290201  2437.388563  ],0.03,0.86,0.11
2021-02-21 05:00:00,48829.78943736234,26.913246588527013,2.408217363486031,[ 11.8         58.77383697 111.7132942 ],0.88,0.12,0.0,1005919215.5869962,222.36332048745206,2.2679319368158355,[  21.71984798  283.4914987  2010.242843  ],0.13,0.85,0.02,50037085182.19926,393.65934312850567,2.1078630275934147,[  22.4286339  378.4899973 1164.570627 ],0.02,0.86,0.11
2021-02-21 06:00:00,58476.66369592747,30.72155805556108,2.3921293199333404,[11.8        39.97896578],0.88,0.12,0.0,1302129270.5884576,219.6692618149428,2.321720174226694,[ 22.4286339 312.1606541 612.6959611],0.16,0.82,0.02,65120482414.344635,399.9604895274872,2.1097843829609753,[ 366.5290201 2437.388563 ],0.03,0.86,0.11
2021-02-21 07:00:00,54948.33833879608,30.710822802260456,2.4648749114932254,[ 11.8         48.47388181 101.4534304 ],0.86,0.14,0.0,1299189291.1723378,222.52816674926393,2.26662692344966,[ 15.7542007 292.7427044 612.6959611],0.14,0.84,0.02,64832345975.43439,394.8507274846919,2.0897727031153055,[  16.26830907  366.5290201  2437.388563  ],0.03,0.87,0.1
2021-02-21 08:00:00,16668.842467480787,64.31351263865989,2.507075022721615,[12.99331985 28.08181068 60.69180932],0.65,0.35,0.0,948227505.0660335,244.13052183127016,2.000722084203998,[ 292.7427044 2010.242843 ],0.1,0.88,0.02,48920568394.58383,394.9304258088361,2.051639562119154,[ 366.5290201 1164.570627  2437.388563 ],0.02,0.87,0.11
2021-02-21 09:00:00,12401.600109564106,64.32360337496442,2.52602682291827,[ 20.3687651   45.45856458 115.3588451 ],0.65,0.35,0.0,734275116.2223217,250.2270074107489,1.9827355104939879,[ 283.4914987 2010.242843 ],0.08,0.89,0.02,38611461176.618515,401.1344701854481,2.0510316061007328,[ 354.9460316 1164.570627  2437.388563 ],0.02,0.87,0.11
2021-02-21 10:00:00,8179.226099287418,68.01507410329131,2.549156014296115,[ 21.71984798 119.1233615 ],0.62,0.38,0.0,503601104.99190557,246.11971601532105,1.9806581311841434,[ 22.4286339 274.5326481 612.6959611],0.08,0.89,0.03,26339653356.567326,408.15594313633056,2.145190606777094,[  22.4286339  354.9460316 2437.388563 ],0.02,0.84,0.14
2021-02-21 11:00:00,9757.636459610956,46.18856579683323,2.5812800798703393,[ 11.8        37.4920747 131.1701642],0.75,0.25,0.0,371787080.5997657,222.98407194691484,2.0898612212690804,[ 17.34740413 265.8569135  612.6959611 ],0.12,0.86,0.03,18166539913.668087,392.188078054519,2.2269090654987984,[ 11.8       302.2958056 612.6959611],0.03,0.83,0.15
2021-02-21 12:00:00,22752.52599076894,28.014576159486158,2.6117002283945694,[ 11.8         64.71756464 123.0107258 ],0.85,0.15,0.0,578617471.9272922,233.91732001585012,2.1502229938733004,[ 14.30731871  66.82949924 274.5326481 ],0.11,0.87,0.02,29387476221.74851,394.0901290539481,2.07478943183825,[ 16.26830907  66.82949924 354.9460316 ],0.02,0.87,0.11
2021-02-21 13:00:00,41271.22571308638,23.67885210924054,2.3629563852488795,[ 11.8         55.11781116 108.1829495 ],0.89,0.11,0.0,738461914.2800369,219.8962434126085,2.242234173448244,[ 11.8         26.33498199 274.5326481 ],0.12,0.86,0.02,35683637031.550156,374.6097556630019,2.0545311402306385,[ 11.8         26.33498199 366.5290201 ],0.02,0.88,0.1
2021-02-21 14:00:00,33994.63907228428,24.170026478724058,2.2572913613682033,[11.8        23.91635017 55.11781116],0.91,0.09,0.0,508869708.7146641,203.101159280467,2.4387420853748756,[ 11.8        37.4920747 265.8569135],0.17,0.81,0.02,24336033978.1342,395.1943259027417,2.2146847759761763,[ 11.8         25.50274832 366.5290201 ],0.03,0.84,0.13
2021-02-21 15:00:00,22471.713577343955,25.2845895684876,2.2311717567849105,[11.8        34.04876402 64.71756464],0.91,0.09,0.0,300750365.9787377,175.99343142455584,2.4807579810162794,[ 14.30731871 205.62676    612.6959611 ],0.22,0.75,0.03,13043801293.347805,384.35644550256353,2.4561033765515026,[ 17.91350366 292.7427044  612.6959611 ],0.05,0.79,0.17
2021-02-21 16:00:00,27449.389312269777,22.601563495065314,2.131970864072552,[ 11.8         35.15988065 101.4534304 ],0.93,0.07,0.0,306529222.97654426,176.11950518116416,2.5884435366239598,[ 11.8         38.71555723 199.1285777 ],0.22,0.75,0.03,13681647220.409771,403.40798532787346,2.4909115399412243,[ 21.033461    39.97896578 302.2958056 ],0.04,0.77,0.18
2021-02-21 17:00:00,42346.13982374384,21.590521782559208,1.9212373382955705,[11.8        22.4286339  42.63081512],0.95,0.05,0.0,319028817.18797493,145.05585109750513,2.817199908298707,[ 12.99331985  28.99820714 186.741787  ],0.29,0.68,0.03,12649563180.748457,382.86033886498717,2.6527586036550956,[ 15.2563391   44.02199067 283.4914987 ],0.06,0.75,0.2
2021-02-21 18:00:00,73316.86058272731,20.157078914228997,1.7838872938000503,[11.8],0.97,0.03,0.0,401854641.92197305,124.87241922022132,3.011747209968939,[ 11.8         28.99820714 186.741787  ],0.35,0.62,0.03,14651174600.29116,371.9262164881628,2.7706540236936688,[  36.30725647  265.8569135  2437.388563  ],0.07,0.73,0.2
2021-02-21 19:00:00,132737.26218876176,19.252846588515396,1.6863076353546669,[11.8],0.98,0.02,0.0,566353837.7396727,109.63927239516319,3.217334482112965,[17.34740413 39.97896578 75.98928704],0.41,0.56,0.03,19558602287.896774,373.8546678726851,2.8605781710071807,[ 26.33498199 265.8569135  593.3336464 ],0.08,0.71,0.21
2021-02-21 20:00:00,132982.15190681856,20.40242467719795,1.7193401565724102,[11.8],0.98,0.02,0.0,600968486.6518182,104.36371097891963,3.1473218919114845,[ 22.4286339   73.58788638 186.741787  ],0.45,0.52,0.03,19933259302.419777,370.97012211290667,2.975579843014816,[ 249.3192874  556.4253342 1057.615264 ],0.1,0.68,0.22
2021-02-21 21:00:00,102763.61960483805,21.660808846500707,1.9511796238524262,[11.8],0.95,0.05,0.0,783076897.162756,139.60455039944478,2.7092998794194134,[  15.7542007  199.1285777 2285.770837 ],0.31,0.67,0.02,28707034054.288887,339.3866367521423,2.534060575249795,[ 19.72507481 257.455348   574.5832163 ],0.07,0.78,0.14
2021-02-21 22:00:00,50930.70846146229,27.750646967733346,2.205705750445562,[11.8],0.91,0.09,0.0,695557909.3256509,162.11091539275145,2.4031169212266623,[  16.26830907  186.741787   2285.770837  ],0.25,0.73,0.02,27052875369.738907,335.39843390321744,2.3833316932017623,[ 292.7427044 2437.388563 ],0.06,0.81,0.12
2021-02-21 23:00:00,45992.27596514915,25.882518958018657,2.1155290527280086,[13.85518123 66.82949924],0.92,0.08,0.0,556631995.509404,162.91485397950458,2.4807333115336307,[ 20.3687651 205.62676   574.5832163],0.24,0.74,0.02,22132463272.270454,346.01890932347055,2.393616576115074,[ 292.7427044  574.5832163 1127.768062 ],0.06,0.81,0.13
2021-02-22 00:00:00,63727.57316274091,22.247703214099584,2.0556074425518776,[11.8],0.94,0.06,0.0,599508673.9748056,155.26000073155254,2.575608974342426,[ 14.30731871  28.99820714 192.8357499 ],0.26,0.72,0.02,23281832702.37394,343.91372884300597,2.4286081330026748,[  20.3687651  283.4914987 1127.768062 ],0.06,0.81,0.13
2021-02-22 01:00:00,45411.66069733851,25.77272622732422,2.1674055746134435,[11.8],0.91,0.09,0.0,580866713.953476,168.85614702410956,2.459361393495591,[ 16.79919438  32.97276071 199.1285777 ],0.23,0.75,0.02,23720350628.610626,351.70563450194123,2.3613436652102258,[ 274.5326481  612.6959611 2437.388563 ],0.05,0.82,0.13
2021-02-22 02:00:00,32455.18512674476,28.587053569183535,2.3225504460522433,[11.8],0.89,0.11,0.0,545849527.6746526,181.87139034319193,2.332796377536644,[  19.10172631  205.62676    2143.58449   ],0.2,0.78,0.02,23155575768.234104,354.9229744464813,2.2936951049577488,[ 302.2958056  574.5832163 2437.388563 ],0.05,0.83,0.12
2021-02-22 03:00:00,23026.438794166443,32.99305748008482,2.498458702671219,[11.8        37.4920747  75.98928704],0.84,0.16,0.0,528149929.9152279,195.32785906846703,2.20012455033877,[ 11.8       226.4215477 612.6959611],0.16,0.82,0.02,23174991779.23503,356.3813087042907,2.2272644814398244,[ 12.18507055 292.7427044  612.6959611 ],0.04,0.85,0.12
2021-02-22 04:00:00,40773.725707516925,25.07289139492308,2.161003049319156,[12.58270714 81.0297411 ],0.91,0.09,0.0,535770694.81775075,177.75755441507278,2.4360757714096524,[  20.3687651  212.3369981 1367.401449 ],0.2,0.78,0.02,22549147022.699684,351.4405523318467,2.2569309311125507,[  24.69681475  354.9460316  1164.570627  ],0.04,0.84,0.11
2021-02-22 05:00:00,47217.42171935386,24.726020994460388,2.136013180572793,[12.99331985 78.46905285],0.92,0.08,0.0,597283100.0830538,176.00066920030056,2.450431054274527,[  21.71984798  212.3369981  2143.58449   ],0.2,0.78,0.02,24965978559.620373,349.5627876915804,2.258377448537712,[ 27.19437402 302.2958056  574.5832163 ],0.04,0.84,0.11
2021-02-22 06:00:00,129531.95115903176,22.308931374870312,1.896123586923827,[11.8],0.96,0.04,0.0,965365081.6170201,139.13910293594742,2.7840126497357955,[ 22.4286339   42.63081512 199.1285777 ],0.32,0.67,0.02,35547870602.21026,335.2568113995283,2.42161115158888,[ 283.4914987  612.6959611 2437.388563 ],0.07,0.82,0.11
2021-02-22 07:00:00,76173.30050316712,23.868910632972693,2.001363516842028,[ 11.8         30.92169053 104.7641701 ],0.94,0.06,0.0,726943114.0806406,154.39695659334737,2.6530616145139807,[ 23.16054969  58.77383697 199.1285777 ],0.27,0.71,0.02,28555086300.08242,348.14168559211777,2.384511977243181,[ 322.3474232  612.6959611 2437.388563 ],0.06,0.82,0.12
2021-02-22 08:00:00,33452.79369167965,36.612008660160086,2.2439676170214904,[14.30731871 28.08181068],0.86,0.14,0.0,719427518.3291316,187.57883579123077,2.3058962859204537,[ 48.47388181 249.3192874  612.6959611 ],0.2,0.78,0.02,31170224400.64963,357.23959831984627,2.233502375098337,[ 354.9460316 2437.388563 ],0.04,0.84,0.11
2021-02-22 09:00:00,28303.41977657624,40.872543808129116,2.2343996214707498,[ 14.30731871  37.4920747  612.6959611 ],0.85,0.15,0.0,687025432.6387415,189.72370040388174,2.2900705064396245,[ 241.4403412  612.6959611 2213.536292 ],0.2,0.78,0.02,30190697260.693985,365.43903503033994,2.2660989826547944,[ 354.9460316 2437.388563 ],0.05,0.83,0.12
2021-02-22 10:00:00,35730.807682447616,28.52659786299919,2.176644738411715,[11.8        28.99820714],0.91,0.09,0.0,521620871.72330946,177.65747098110592,2.528356955636077,[ 21.033461  257.455348  612.6959611],0.24,0.73,0.03,23097539253.82168,392.4984277436213,2.421631608667323,[  22.4286339  354.9460316 2437.388563 ],0.05,0.79,0.16
2021-02-22 11:00:00,46304.971610005916,19.90162446865987,1.8690073390352278,[ 11.8         28.08181068 115.3588451 ],0.96,0.04,0.0,313060954.50021744,150.09931696544004,2.940362263123568,[13.85518123 28.08181068 73.58788638],0.29,0.68,0.04,13312136316.818245,422.76601824656547,2.713792950172879,[ 28.99820714 265.8569135  574.5832163 ],0.05,0.71,0.24
2021-02-22 12:00:00,86971.22635307626,22.23452750988715,1.6888502025889536,[11.8],0.98,0.02,0.0,444005925.20822155,111.64552388012925,3.210604923955629,[16.26830907 30.92169053 58.77383697],0.43,0.55,0.03,15799271869.188837,390.20144942629395,2.8765727037269566,[ 35.15988065 265.8569135  612.6959611 ],0.08,0.7,0.22
2021-02-22 13:00:00,97341.39046127058,19.507536337453843,1.715084010758569,[11.8        29.94450846 73.58788638],0.98,0.02,0.0,402058675.79904103,102.88566321477613,3.2649152798285668,[14.30731871 37.4920747  98.2473162 ],0.46,0.51,0.03,13681631127.018322,392.06492951696293,3.0188906728725065,[ 14.77421084  39.97896578 265.8569135 ],0.09,0.66,0.24
2021-02-22 14:00:00,98711.16388469588,19.328474231351183,1.7923565399012675,[ 11.8         29.94450846 164.2318358 ],0.97,0.03,0.0,490519073.9359032,119.39744080434889,3.102165380819864,[ 14.30731871  51.68920838 175.1255164 ],0.39,0.58,0.03,17928669781.825054,392.4686153649684,2.89078318417244,[ 14.77421084  53.37598736 249.3192874 ],0.08,0.69,0.23
2021-02-22 15:00:00,78555.11421661807,22.659890056984477,1.9320338148445915,[11.8        42.63081512],0.96,0.04,0.0,565153565.2059462,130.95027320772655,2.8832054394351956,[ 16.26830907  56.91647606 226.4215477 ],0.38,0.59,0.03,21416804570.18506,392.598211001045,2.8298582464197026,[ 18.49807677 302.2958056  612.6959611 ],0.09,0.69,0.22
2021-02-22 16:00:00,61362.057993479204,25.781153243896618,1.956097094610116,[11.8        35.15988065],0.95,0.05,0.0,545385850.7036883,137.90102993389422,2.7980822040755196,[ 17.91350366 104.7641701  241.4403412 ],0.37,0.6,0.03,21126027341.391556,390.20262607507374,2.762658812104743,[ 302.2958056  593.3336464 2437.388563 ],0.08,0.7,0.21
2021-02-22 17:00:00,48705.67693288839,22.711122286802613,1.9067121251230283,[ 11.8        22.4286339 101.4534304],0.96,0.04,0.0,380265303.15379345,145.5881081783968,2.8761672251542625,[ 15.2563391   35.15988065 104.7641701 ],0.31,0.65,0.03,15541463565.614574,405.22862098973235,2.713594630789273,[ 17.34740413  38.71555723 274.5326481 ],0.06,0.72,0.22
2021-02-22 18:00:00,67476.04621534707,21.424560742542013,1.7874051313734165,[ 12.99331985  39.97896578 186.741787  ],0.98,0.02,0.0,372654617.2202207,117.98673228200776,3.103640359906882,[ 20.3687651   71.26237437 226.4215477 ],0.43,0.53,0.03,13784123310.463224,410.66374316660284,2.9699275921650536,[23.91635017 45.45856458 86.4045341 ],0.09,0.65,0.26
2021-02-22 19:00:00,44435.8164444061,20.99048398231908,1.7867686269337064,[ 11.8         31.93076107 108.1829495 ],0.97,0.03,0.0,271729654.6816951,141.11878558456317,3.211254580939329,[ 21.71984798  58.77383697 212.3369981 ],0.34,0.61,0.05,12038167940.415386,479.38107214149306,2.853789401594435,[ 22.4286339  69.0103528 257.455348 ],0.06,0.65,0.3
2021-02-22 20:00:00,45621.368019845715,22.413877213581852,1.762000862573743,[ 11.8       199.1285777 574.5832163],0.97,0.03,0.0,297033248.14744645,143.34359868289832,3.2466913084876423,[11.8        31.93076107 75.98928704],0.35,0.61,0.04,13384356698.554365,480.9299515166639,2.783050811716447,[11.8        32.97276071 78.46905285],0.05,0.66,0.28
2021-02-22 21:00:00,33269.8023894636,25.790922240597585,1.9029273528872581,[11.8        26.33498199],0.95,0.05,0.0,315052151.64787966,154.15152654625354,2.8520731649084174,[ 11.8         27.19437402 233.8103842 ],0.3,0.67,0.04,13609653966.801794,429.06495713354894,2.7171108042839984,[ 11.8         32.97276071 292.7427044 ],0.06,0.7,0.24
2021-02-22 22:00:00,39532.426900574916,22.775476767517493,1.9812912004771424,[13.41733213 41.28360327 98.2473162 ],0.95,0.05,0.0,354113185.2183246,160.8511560104192,2.849608977565339,[ 13.85518123  46.94201835 233.8103842 ],0.29,0.68,0.04,15870394961.48067,441.4964450668022,2.687010550192421,[ 20.3687651   48.47388181 265.8569135 ],0.05,0.7,0.24
2021-02-22 23:00:00,53519.96479526375,21.327872564087837,1.8521213371159029,[ 11.8         36.30725647 199.1285777 ],0.96,0.04,0.0,381760541.15708166,154.24681828494283,3.08290031633533,[ 15.7542007   41.28360327 123.0107258 ],0.31,0.65,0.04,17456461875.919983,466.1197966040713,2.705519440161262,[ 23.16054969  44.02199067 283.4914987 ],0.05,0.69,0.26
2021-02-23 00:00:00,67475.62010036144,28.230443056485427,1.960153968903861,[11.8        28.99820714],0.95,0.05,0.0,676825661.3921099,141.12742111857253,2.7614814315750684,[ 16.26830907  53.37598736 135.450653  ],0.36,0.61,0.02,26222920470.044277,376.7180077139148,2.6379252459859486,[ 16.26830907 302.2958056  593.3336464 ],0.08,0.74,0.18
2021-02-23 01:00:00,60858.262722096195,31.465179633603775,2.009902118193755,[11.8        34.04876402],0.93,0.07,0.0,740253830.428531,145.2104143904923,2.6233655950935004,[ 11.8         56.91647606 265.8569135 ],0.35,0.63,0.02,28280530130.603096,359.57110175050286,2.577953008328954,[  11.8        302.2958056 2437.388563 ],0.08,0.76,0.16
2021-02-23 02:00:00,70591.20496563271,39.164669416523225,1.8860898602234852,[12.58270714 37.4920747 ],0.92,0.08,0.0,1022726503.6708884,138.24070232120036,2.4993054745133803,[  56.91647606  265.8569135  2213.536292  ],0.38,0.6,0.02,36090159920.59361,325.66887305353896,2.542675516167684,[ 292.7427044 1057.615264  2437.388563 ],0.1,0.77,0.13
